pixel_x,time_seconds,magnitude,magnitude_smooth
56,-191.80283395955723,-4.4947798184909376,-4.503430233950338
57,-191.09007667094085,-4.512080649409738,-4.4947798184909376
58,-190.37731938232443,-4.512080649409738,-4.4947798184909376
59,-189.664562093708,-4.390974832978139,-4.4947798184909376
60,-188.95180480509163,-4.451527741193939,-4.481804195301838
61,,,
62,,,
63,,,
64,,,
65,,,
66,,,
67,-183.96250378477677,-4.425576494815738,-4.425576494815738
68,,,
69,,,
70,,,
71,,,
72,,,
73,,,
74,,,
75,,,
76,,,
77,,,
78,,,
79,-175.40941632137987,-3.7248928426043446,-3.7378684657934445
80,-174.69665903276348,-3.7335432580637447,-3.7378684657934445
81,-173.98390174414706,-3.7421936735231442,-3.7378684657934445
82,-173.27114445553065,-3.7508440889825443,-3.7378684657934445
83,,,
84,,,
85,,,
86,,,
87,,,
88,,,
89,-168.2818434352158,-3.871949905414143,-3.871949905414143
90,-167.56908614659937,-3.871949905414143,-3.871949905414143
91,,,
92,,,
93,,,
94,,,
95,,,
96,,,
97,,,
98,,,
99,,,
100,-160.44151326043533,-3.629738272550945,-3.9281776059002427
101,-159.72875597181888,-3.923852398170543,-3.9325028136299425
102,-159.0159986832025,-3.9411532290893425,-3.9281776059002427
103,-158.30324139458608,-3.9325028136299425,-3.923852398170543
104,-157.59048410596967,-4.027657383683342,-3.923852398170543
105,-156.87772681735328,-3.8286978281171438,-3.880600320873543
106,-156.16496952873686,-3.8200474126577437,-3.8286978281171438
107,-155.45221224012045,-3.768144919901344,-3.824372620387444
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,-150.46291121980562,-3.8546490744953434,-3.863299489954743
115,-149.75015393118917,-3.863299489954743,-3.863299489954743
116,-149.0373966425728,-3.871949905414143,-3.863299489954743
117,-148.3246393539564,-3.863299489954743,-3.863299489954743
118,,,
119,,,
120,,,
121,,,
122,,,
123,,,
124,,,
125,,,
126,,,
127,,,
128,,,
129,,,
130,,,
131,,,
132,,,
133,,,
134,,,
135,,,
136,,,
137,,,
138,,,
139,,,
140,,,
141,,,
142,,,
143,,,
144,,,
145,,,
146,,,
147,,,
148,,,
149,,,
150,,,
151,,,
152,,,
153,,,
154,,,
155,,,
156,,,
157,,,
158,,,
159,,,
160,,,
161,,,
162,,,
163,,,
164,,,
165,,,
166,,,
167,,,
168,,,
169,,,
170,,,
171,,,
172,,,
173,,,
174,,,
175,,,
176,,,
177,,,
178,,,
179,,,
180,,,
181,,,
182,,,
183,,,
184,,,
185,,,
186,,,
187,,,
188,,,
189,,,
190,,,
191,,,
192,,,
193,,,
194,,,
195,,,
196,,,
197,,,
198,,,
199,,,
200,,,
201,,,
202,,,
203,,,
204,,,
205,,,
206,,,
207,,,
208,,,
209,,,
210,,,
211,,,
212,,,
213,,,
214,,,
215,,,
216,,,
217,,,
218,,,
219,,,
220,,,
221,,,
222,,,
223,,,
224,,,
225,,,
226,,,
227,,,
228,,,
229,,,
230,,,
231,,,
232,,,
233,,,
234,,,
235,,,
236,,,
237,,,
238,,,
239,,,
240,,,
241,,,
242,,,
243,,,
244,,,
245,,,
246,,,
247,,,
248,,,
249,,,
250,,,
251,,,
252,,,
253,,,
254,,,
255,,,
256,,,
257,,,
258,,,
259,,,
260,,,
261,,,
262,,,
263,,,
264,,,
265,,,
266,,,
267,,,
268,,,
269,,,
270,,,
271,,,
272,,,
273,,,
274,,,
275,,,
276,,,
277,,,
278,,,
279,,,
280,,,
281,,,
282,,,
283,,,
284,,,
285,,,
286,,,
287,,,
288,,,
289,,,
290,,,
291,,,
292,,,
293,,,
294,,,
295,,,
296,-20.74108469161942,-3.776795335360744,-3.7962587701443935
297,-20.028327403003004,-3.776795335360744,-3.776795335360744
298,-19.315570114386603,-3.8157222049280435,-3.776795335360744
299,-18.6028128257702,-3.8546490744953434,-3.776795335360744
300,-17.890055537153785,-3.7508440889825443,-3.763819712171644
301,-17.17729824853737,-3.655689518929145,-3.7508440889825443
302,-16.464540959920953,-3.647039103469745,-3.7032668039558447
303,,,
304,,,
305,,,
306,,,
307,,,
308,,,
309,,,
310,,,
311,,,
312,,,
