pixel_x,time_seconds,magnitude,magnitude_smooth
103,-158.30324139458608,-3.551884533416346,-3.551884533416346
104,-157.59048410596967,-3.560534948875746,-3.551884533416346
105,-156.87772681735328,-3.551884533416346,-3.551884533416346
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,,,
115,,,
116,,,
117,,,
118,-147.61188206533996,-3.7248928426043446,-3.664339934388545
119,-146.89912477672357,-3.7162424271449446,-3.6124374416321454
120,-146.18636748810715,-3.6124374416321454,-3.608112233902445
121,-145.47361019949074,-3.595136610713346,-3.6037870261727454
122,-144.76085291087435,-3.6037870261727454,-3.595136610713346
123,-144.04809562225793,-3.564860156605446,-3.595136610713346
124,-143.33533833364152,-3.5259332870381463,-3.595136610713346
125,-142.62258104502513,-3.5864861952539457,-3.6037870261727454
126,-141.9098237564087,-3.664339934388545,-3.595136610713346
127,-141.1970664677923,-3.8113969971983437,-3.595136610713346
128,-140.4843091791759,-3.9152019827111424,-3.6037870261727454
129,-139.7715518905595,-3.595136610713346,-3.6124374416321454
130,-139.05879460194308,-3.5864861952539457,-3.608112233902445
131,-138.3460373133267,-3.6037870261727454,-3.6037870261727454
132,-137.63328002471025,-3.6124374416321454,-3.5994618184430456
133,,,
134,,,
135,,,
136,,,
137,,,
138,,,
139,,,
140,,,
141,,,
142,,,
143,,,
144,-129.08019256131337,-3.5345837024975464,-3.5345837024975464
145,-128.36743527269698,-3.5345837024975464,-3.5345837024975464
146,-127.65467798408056,-3.5345837024975464,-3.530258494767846
147,-126.94192069546415,-3.5259332870381463,-3.5345837024975464
148,-126.22916340684775,-3.5172828715787463,-3.5345837024975464
149,-125.51640611823133,-3.5259332870381463,-3.5345837024975464
150,-124.80364882961493,-3.5345837024975464,-3.5345837024975464
151,-124.09089154099851,-3.6989415962261445,-3.6167626493618457
152,-123.37813425238211,-3.6989415962261445,-3.6989415962261445
153,-122.66537696376571,-3.7162424271449446,-3.6989415962261445
154,,,
155,,,
156,,,
157,,,
158,,,
159,,,
160,,,
161,,,
162,,,
163,,,
164,,,
165,,,
166,,,
167,,,
168,,,
169,,,
170,,,
171,,,
172,,,
173,,,
174,,,
175,,,
176,,,
177,,,
178,,,
179,,,
180,,,
181,,,
182,,,
183,,,
184,,,
185,,,
186,,,
187,,,
188,,,
189,,,
190,,,
191,,,
192,,,
193,,,
194,,,
195,,,
196,,,
197,,,
198,,,
199,,,
200,,,
201,,,
202,,,
203,,,
204,,,
205,,,
206,,,
207,,,
208,,,
209,,,
210,,,
211,,,
212,,,
213,,,
214,,,
215,,,
216,,,
217,,,
218,,,
219,,,
220,,,
221,,,
222,,,
223,,,
224,,,
225,,,
226,,,
227,,,
228,,,
229,,,
230,,,
231,,,
232,,,
233,,,
234,,,
235,,,
236,,,
237,,,
238,,,
239,,,
240,,,
241,,,
242,,,
243,,,
244,,,
245,,,
246,,,
247,,,
248,,,
249,-54.24067725659057,-3.7508440889825443,-3.7508440889825443
250,-53.52791996797416,-3.7508440889825443,-3.7508440889825443
251,-52.81516267935777,-3.7508440889825443,-3.785445750820144
252,-52.10240539074135,-3.8200474126577437,-3.7508440889825443
253,-51.38964810212494,-3.8200474126577437,-3.7508440889825443
254,-50.67689081350852,-3.8286978281171438,-3.7508440889825443
255,-49.964133524892134,-3.560534948875746,-3.569185364335146
256,-49.25137623627572,-3.560534948875746,-3.560534948875746
257,-48.5386189476593,-3.569185364335146,-3.560534948875746
258,-47.8258616590429,-3.551884533416346,-3.551884533416346
259,-47.1131043704265,-3.5345837024975464,-3.5475593256866462
260,-46.40034708181008,-3.5432341179569464,-3.5432341179569464
261,-45.687589793193666,-3.5345837024975464,-3.5389089102272466
262,,,
263,,,
264,,,
265,,,
266,,,
267,,,
268,,,
269,,,
270,,,
271,,,
272,,,
273,,,
274,,,
275,,,
276,,,
277,,,
278,,,
279,,,
280,,,
281,,,
282,,,
283,-30.006929443632714,-3.785445750820144,-3.7335432580637447
284,-29.294172155016298,-3.785445750820144,-3.681640765307345
285,-28.581414866399882,-3.681640765307345,-3.6989415962261445
286,-27.868657577783495,-3.647039103469745,-3.6989415962261445
287,-27.15590028916708,-3.647039103469745,-3.681640765307345
288,-26.443143000550663,-3.7162424271449446,-3.664339934388545
289,,,
290,,,
291,,,
292,,,
293,,,
294,,,
295,,,
296,,,
297,,,
298,,,
299,,,
300,,,
301,,,
302,,,
303,,,
304,,,
305,,,
306,,,
307,,,
308,,,
309,,,
310,,,
311,,,
312,,,
313,,,
314,,,
315,,,
316,,,
317,,,
318,,,
319,,,
320,,,
321,,,
322,,,
323,,,
324,,,
325,,,
326,,,
327,,,
328,,,
329,,,
330,,,
331,,,
332,,,
333,,,
334,,,
335,,,
336,,,
337,,,
338,,,
339,,,
340,,,
341,,,
342,,,
343,,,
344,,,
345,,,
346,,,
347,,,
348,,,
349,,,
350,,,
351,,,
352,,,
353,,,
354,,,
355,,,
356,,,
357,,,
358,,,
359,24.162624491214274,-3.551884533416346,-3.551884533416346
360,24.87538177983066,-3.551884533416346,-3.551884533416346
361,25.588139068447106,-3.551884533416346,-3.551884533416346
362,,,
363,,,
364,,,
365,,,
366,,,
367,,,
368,,,
369,,,
370,,,
371,,,
372,,,
373,,,
374,34.85398382046037,-3.7335432580637447,-3.608112233902445
375,35.566741109076816,-3.6124374416321454,-3.6037870261727454
376,36.2794983976932,-3.6037870261727454,-3.6037870261727454
377,36.99225568630959,-3.6037870261727454,-3.6037870261727454
378,37.705012974926035,-3.6037870261727454,-3.6037870261727454
379,38.41777026354242,-3.5259332870381463,-3.6037870261727454
380,39.13052755215881,-3.5172828715787463,-3.6037870261727454
381,39.843284840775254,-3.647039103469745,-3.647039103469745
382,40.55604212939164,-3.802746581738944,-3.647039103469745
383,41.26879941800803,-3.8113969971983437,-3.647039103469745
384,41.981556706624474,-3.906551567251743,-3.647039103469745
385,42.69431399524086,-3.595136610713346,-3.6124374416321454
386,43.40707128385725,-3.6037870261727454,-3.6124374416321454
387,44.11982857247369,-3.6124374416321454,-3.6124374416321454
388,44.83258586109008,-3.6124374416321454,-3.608112233902445
389,,,
390,,,
391,,,
392,,,
393,,,
394,,,
395,,,
396,,,
397,,,
398,,,
399,52.67291603587057,-3.5259332870381463,-3.530258494767846
400,53.38567332448696,-3.5345837024975464,-3.5259332870381463
401,54.0984306131034,-3.5345837024975464,-3.5259332870381463
402,54.81118790171979,-3.5259332870381463,-3.5259332870381463
403,55.52394519033618,-3.5172828715787463,-3.5259332870381463
404,56.23670247895262,-3.5259332870381463,-3.5259332870381463
405,56.94945976756901,-3.5259332870381463,-3.5259332870381463
406,57.662217056185455,-3.5432341179569464,-3.5432341179569464
407,58.37497434480184,-3.6210878570915455,-3.582160987524246
408,59.08773163341823,-3.6989415962261445,-3.6210878570915455
409,59.800488922034674,-3.7248928426043446,-3.660014726658845
410,,,
411,,,
412,,,
413,,,
414,,,
415,,,
416,,,
417,,,
418,,,
419,,,
420,,,
421,,,
422,,,
423,,,
424,,,
425,,,
426,,,
427,,,
428,,,
429,,,
430,,,
431,,,
432,,,
433,,,
434,,,
435,,,
436,,,
437,,,
438,,,
439,,,
440,,,
441,,,
442,,,
443,,,
444,,,
445,,,
446,,,
447,,,
448,,,
449,,,
450,,,
451,,,
452,,,
453,,,
454,,,
455,,,
456,,,
