timestamp,magnitude,error
2024-06-01T00:00:03.784884780+00:00,12.7418,0.05
2024-06-01T00:00:10.176284560+00:00,10.2131,0.05
2024-06-01T00:00:13.922951758+00:00,11.587,0.05
2024-06-01T00:00:14.508377734+00:00,11.9159,0.05
2024-06-01T00:00:15.493826989+00:00,12.4626,0.05
2024-06-01T00:00:18.502054387+00:00,12.6548,0.05
2024-06-01T00:00:20.494232671+00:00,11.6571,0.05
2024-06-01T00:00:32.060546292+00:00,12.7011,0.05
2024-06-01T00:00:37.116885136+00:00,10.3099,0.05
2024-06-01T00:00:40.391075432+00:00,10.7298,0.05
2024-06-01T00:00:41.269252755+00:00,11.1816,0.05
2024-06-01T00:00:42.537161824+00:00,11.8961,0.05
2024-06-01T00:00:43.528225135+00:00,12.478,0.05
2024-06-01T00:01:03.661464087+00:00,10.9899,0.05
2024-06-01T00:01:06.228632799+00:00,10.1832,0.05
2024-06-01T00:01:08.162625042+00:00,10.5725,0.05
2024-06-01T00:01:09.554218184+00:00,11.3828,0.05
2024-06-01T00:01:11.706338917+00:00,12.5,0.05
2024-06-01T00:01:22.004727648+00:00,10.4932,0.05
2024-06-01T00:01:22.209030440+00:00,10.5708,0.05
2024-06-01T00:01:25.803068652+00:00,12.5019,0.05
2024-06-01T00:01:26.718226308+00:00,12.7317,0.05
2024-06-01T00:01:26.885862985+00:00,12.731,0.05
2024-06-01T00:01:44.903120374+00:00,11.4771,0.05
2024-06-01T00:01:52.341552331+00:00,11.7286,0.05
2024-06-01T00:01:52.570551723+00:00,11.8612,0.05
2024-06-01T00:01:53.943243656+00:00,12.5409,0.05
2024-06-01T00:01:54.720479420+00:00,12.7583,0.05
2024-06-01T00:01:58.376662774+00:00,11.7863,0.05
2024-06-01T00:02:01.353261+00:00,10.3553,0.05
2024-06-01T00:02:03.361040635+00:00,10.2915,0.05
2024-06-01T00:02:05.907085938+00:00,11.5673,0.05
2024-06-01T00:02:07.113275172+00:00,12.1532,0.05
2024-06-01T00:02:08.149171075+00:00,12.6413,0.05
2024-06-01T00:02:11.436279310+00:00,12.283,0.05
2024-06-01T00:02:13.954373928+00:00,10.8518,0.05
2024-06-01T00:02:15.473093421+00:00,10.3443,0.05
2024-06-01T00:02:16.203292306+00:00,10.1171,0.05
2024-06-01T00:02:17.820472051+00:00,10.311,0.05
2024-06-01T00:02:18.619601835+00:00,10.7174,0.05
2024-06-01T00:02:21.798746457+00:00,12.3986,0.05
2024-06-01T00:02:24.204027110+00:00,12.6958,0.05
2024-06-01T00:02:24.748077992+00:00,12.5509,0.05
2024-06-01T00:02:25.599343991+00:00,12.2273,0.05
2024-06-01T00:02:27.246941776+00:00,11.2026,0.05
2024-06-01T00:02:30.415950259+00:00,10.1898,0.05
2024-06-01T00:02:34.261143837+00:00,11.6027,0.05
2024-06-01T00:02:34.399591248+00:00,11.7542,0.05
2024-06-01T00:02:35.780568253+00:00,12.453,0.05
2024-06-01T00:02:36.253099050+00:00,12.6666,0.05
2024-06-01T00:02:37.458364002+00:00,12.83,0.05
2024-06-01T00:02:38.474721981+00:00,12.72,0.05
2024-06-01T00:02:40.741972853+00:00,11.5804,0.05
2024-06-01T00:02:45.704716777+00:00,10.333,0.05
2024-06-01T00:02:49.575976720+00:00,12.3895,0.05
2024-06-01T00:03:00.202371327+00:00,10.5738,0.05
2024-06-01T00:03:00.739376289+00:00,10.8181,0.05
2024-06-01T00:03:01.807542347+00:00,11.4027,0.05
2024-06-01T00:03:04.756946964+00:00,12.7594,0.05
2024-06-01T00:03:04.833424701+00:00,12.7621,0.05
2024-06-01T00:03:07.334503480+00:00,12.3873,0.05
2024-06-01T00:03:08.012046342+00:00,12.1136,0.05
2024-06-01T00:03:10.508415672+00:00,10.6155,0.05
2024-06-01T00:03:17.231006176+00:00,12.1805,0.05
2024-06-01T00:03:19.176843723+00:00,12.7865,0.05
2024-06-01T00:03:19.884442457+00:00,12.809,0.05
2024-06-01T00:03:20.996266672+00:00,12.4316,0.05
2024-06-01T00:03:25.300305086+00:00,10.3196,0.05
2024-06-01T00:03:26.983143100+00:00,10.211,0.05
2024-06-01T00:03:27.026966524+00:00,10.1608,0.05
2024-06-01T00:03:27.203333856+00:00,10.219,0.05
2024-06-01T00:03:29.933577038+00:00,11.5329,0.05
2024-06-01T00:03:32.461885944+00:00,12.6903,0.05
2024-06-01T00:03:33.425156032+00:00,12.7259,0.05
2024-06-01T00:03:33.707114306+00:00,12.7532,0.05
2024-06-01T00:03:33.832360308+00:00,12.79,0.05
2024-06-01T00:03:34.810750129+00:00,12.5555,0.05
2024-06-01T00:03:36.019380899+00:00,12.0476,0.05
