timestamp,magnitude,error
2024-06-01T00:00:13.476567264+00:00,11.9601,0.05
2024-06-01T00:00:14.585674326+00:00,11.9554,0.05
2024-06-01T00:00:30.893552774+00:00,11.9191,0.05
2024-06-01T00:00:32.800077499+00:00,11.8966,0.05
2024-06-01T00:00:36.431904005+00:00,11.8436,0.05
2024-06-01T00:00:37.246079242+00:00,11.8302,0.05
2024-06-01T00:00:37.589665556+00:00,11.9064,0.05
2024-06-01T00:00:39.017400392+00:00,11.8898,0.05
2024-06-01T00:00:41.026467220+00:00,11.8741,0.05
2024-06-01T00:00:44.777819811+00:00,11.8647,0.05
2024-06-01T00:00:45.045717312+00:00,11.8279,0.05
2024-06-01T00:00:46.059089228+00:00,11.8557,0.05
2024-06-01T00:00:57.174081978+00:00,11.9034,0.05
2024-06-01T00:00:57.956364054+00:00,11.8456,0.05
2024-06-01T00:01:00.504352976+00:00,11.7768,0.05
2024-06-01T00:01:01.666056503+00:00,11.7628,0.05
2024-06-01T00:01:02.975918111+00:00,11.6641,0.05
2024-06-01T00:01:03.554939370+00:00,11.819,0.05
2024-06-01T00:01:03.564927899+00:00,11.8077,0.05
2024-06-01T00:01:05.216775624+00:00,11.7481,0.05
2024-06-01T00:01:09.727975056+00:00,11.6955,0.05
2024-06-01T00:01:10.819764073+00:00,11.7026,0.05
2024-06-01T00:01:11.063451170+00:00,11.7657,0.05
2024-06-01T00:01:15.926252119+00:00,11.7273,0.05
2024-06-01T00:01:15.953647951+00:00,11.7584,0.05
2024-06-01T00:01:16.476270103+00:00,11.7324,0.05
2024-06-01T00:01:20.464557904+00:00,11.7546,0.05
2024-06-01T00:01:20.735230139+00:00,11.7299,0.05
2024-06-01T00:01:22.918312823+00:00,11.7415,0.05
2024-06-01T00:01:26.029050420+00:00,11.6156,0.05
2024-06-01T00:01:28.333331355+00:00,11.6435,0.05
2024-06-01T00:01:28.898667031+00:00,11.6768,0.05
2024-06-01T00:01:29.293621333+00:00,11.7335,0.05
