timestamp,magnitude,error
2024-06-01T00:00:01.722786656+00:00,8.0694,0.05
2024-06-01T00:00:02.096988665+00:00,7.9699,0.05
2024-06-01T00:00:06.063986658+00:00,8.012,0.05
2024-06-01T00:00:07.521125807+00:00,8.0631,0.05
2024-06-01T00:00:10.455031630+00:00,8.0892,0.05
2024-06-01T00:00:14.215365189+00:00,8.0757,0.05
2024-06-01T00:00:15.422262945+00:00,8.1751,0.05
2024-06-01T00:00:15.837509269+00:00,8.18,0.05
2024-06-01T00:00:21.317950817+00:00,8.2406,0.05
2024-06-01T00:00:21.637625663+00:00,8.1835,0.05
2024-06-01T00:00:24.439958883+00:00,8.2191,0.05
2024-06-01T00:00:26.674485861+00:00,8.2335,0.05
2024-06-01T00:00:27.988142555+00:00,8.3097,0.05
2024-06-01T00:00:30.399977569+00:00,8.1409,0.05
2024-06-01T00:00:35.273796940+00:00,8.2335,0.05
2024-06-01T00:00:36.278144355+00:00,8.2744,0.05
2024-06-01T00:00:43.197459683+00:00,8.236,0.05
2024-06-01T00:00:47.126978299+00:00,8.2631,0.05
2024-06-01T00:00:50.163230984+00:00,8.2594,0.05
2024-06-01T00:00:56.007747408+00:00,8.2107,0.05
2024-06-01T00:00:59.972831526+00:00,8.214,0.05
2024-06-01T00:01:03.362874520+00:00,8.2109,0.05
2024-06-01T00:01:05.154370182+00:00,8.1615,0.05
2024-06-01T00:01:06.969628003+00:00,8.137,0.05
2024-06-01T00:01:08.637334440+00:00,8.1334,0.05
2024-06-01T00:01:10.875735968+00:00,8.1186,0.05
2024-06-01T00:01:13.228679852+00:00,8.0262,0.05
2024-06-01T00:01:13.766793841+00:00,8.1089,0.05
2024-06-01T00:01:13.896351523+00:00,8.0711,0.05
2024-06-01T00:01:15.230843441+00:00,8.1262,0.05
2024-06-01T00:01:21.471495375+00:00,8.0352,0.05
2024-06-01T00:01:22.318685023+00:00,8.0497,0.05
2024-06-01T00:01:26.751219076+00:00,7.9176,0.05
2024-06-01T00:01:29.065831109+00:00,7.9206,0.05
2024-06-01T00:01:29.702851446+00:00,7.8796,0.05
2024-06-01T00:01:35.917665545+00:00,7.8459,0.05
2024-06-01T00:01:35.956555121+00:00,7.9239,0.05
2024-06-01T00:01:42.982507577+00:00,7.8831,0.05
2024-06-01T00:01:46.828977154+00:00,7.7571,0.05
2024-06-01T00:01:47.622235237+00:00,7.7811,0.05
2024-06-01T00:01:55.370385685+00:00,7.7747,0.05
2024-06-01T00:02:00.953706517+00:00,7.801,0.05
2024-06-01T00:02:03.656343798+00:00,7.7118,0.05
2024-06-01T00:02:06.362511667+00:00,7.7257,0.05
2024-06-01T00:02:11.750939679+00:00,7.8333,0.05
2024-06-01T00:02:12.668702226+00:00,7.7409,0.05
2024-06-01T00:02:13.614611375+00:00,7.8065,0.05
2024-06-01T00:02:17.838915967+00:00,7.8595,0.05
2024-06-01T00:02:20.462053694+00:00,7.8901,0.05
2024-06-01T00:02:24.170738014+00:00,7.8997,0.05
2024-06-01T00:02:26.641826086+00:00,7.9136,0.05
2024-06-01T00:02:26.932169088+00:00,7.9648,0.05
2024-06-01T00:02:28.009114458+00:00,7.9528,0.05
2024-06-01T00:02:32.491372871+00:00,7.9602,0.05
2024-06-01T00:02:33.046056805+00:00,7.9932,0.05
2024-06-01T00:02:33.970047563+00:00,8.0165,0.05
2024-06-01T00:02:34.382858994+00:00,8.0741,0.05
2024-06-01T00:02:35.300950911+00:00,8.0463,0.05
2024-06-01T00:02:37.748443277+00:00,8.0887,0.05
2024-06-01T00:02:40.183071207+00:00,8.0407,0.05
2024-06-01T00:02:40.429493276+00:00,8.0466,0.05
2024-06-01T00:02:43.017448363+00:00,8.0843,0.05
2024-06-01T00:02:44.003794315+00:00,8.0978,0.05
2024-06-01T00:02:44.440559217+00:00,8.0675,0.05
2024-06-01T00:02:47.663983631+00:00,8.1892,0.05
2024-06-01T00:02:47.986612293+00:00,8.1769,0.05
2024-06-01T00:03:01.614928486+00:00,8.2312,0.05
2024-06-01T00:03:02.376155211+00:00,8.2731,0.05
2024-06-01T00:03:06.829646561+00:00,8.2752,0.05
2024-06-01T00:03:12.408156289+00:00,8.3075,0.05
2024-06-01T00:03:19.466897419+00:00,8.2219,0.05
2024-06-01T00:03:23.419165138+00:00,8.2591,0.05
2024-06-01T00:03:25.461053797+00:00,8.2546,0.05
2024-06-01T00:03:25.752363855+00:00,8.2806,0.05
2024-06-01T00:03:29.449564493+00:00,8.2116,0.05
2024-06-01T00:03:31.640642556+00:00,8.1232,0.05
2024-06-01T00:03:31.685661736+00:00,8.1796,0.05
2024-06-01T00:03:40.505007031+00:00,8.1514,0.05
2024-06-01T00:03:46.150289073+00:00,8.103,0.05
2024-06-01T00:03:48.590750341+00:00,8.1434,0.05
2024-06-01T00:03:51.620120171+00:00,8.0683,0.05
2024-06-01T00:03:56.427717900+00:00,7.9988,0.05
2024-06-01T00:04:07.155555985+00:00,7.891,0.05
2024-06-01T00:04:14.535970219+00:00,7.8794,0.05
2024-06-01T00:04:16.748232293+00:00,7.7977,0.05
2024-06-01T00:04:19.872724491+00:00,7.799,0.05
2024-06-01T00:04:20.880650729+00:00,7.7564,0.05
2024-06-01T00:04:21.051744662+00:00,7.856,0.05
2024-06-01T00:04:21.413792428+00:00,7.8134,0.05
2024-06-01T00:04:22.906974451+00:00,7.7636,0.05
2024-06-01T00:04:26.141880098+00:00,7.7777,0.05
2024-06-01T00:04:29.202372092+00:00,7.7976,0.05
2024-06-01T00:04:29.212031155+00:00,7.7672,0.05
2024-06-01T00:04:30.640434872+00:00,7.7548,0.05
2024-06-01T00:04:31.505039156+00:00,7.7498,0.05
2024-06-01T00:04:33.750686836+00:00,7.7905,0.05
2024-06-01T00:04:34.402999891+00:00,7.7633,0.05
2024-06-01T00:04:41.667076239+00:00,7.7789,0.05
2024-06-01T00:04:45.293002676+00:00,7.7611,0.05
2024-06-01T00:04:46.197910358+00:00,7.8227,0.05
2024-06-01T00:04:47.411074388+00:00,7.8197,0.05
2024-06-01T00:05:01.029550111+00:00,7.9249,0.05
2024-06-01T00:05:03.393533784+00:00,7.9689,0.05
2024-06-01T00:05:05.699163082+00:00,8.0141,0.05
2024-06-01T00:05:06.009709412+00:00,8.0154,0.05
2024-06-01T00:05:07.752946533+00:00,8.0273,0.05
2024-06-01T00:05:08.219171081+00:00,8.0004,0.05
2024-06-01T00:05:10.795063532+00:00,8.0139,0.05
2024-06-01T00:05:12.551960110+00:00,8.0129,0.05
2024-06-01T00:05:15.056877513+00:00,8.0564,0.05
2024-06-01T00:05:19.488047673+00:00,8.1246,0.05
2024-06-01T00:05:34.001913932+00:00,8.2065,0.05
2024-06-01T00:05:34.771789613+00:00,8.2461,0.05
2024-06-01T00:05:35.705626483+00:00,8.2085,0.05
2024-06-01T00:05:45.160605998+00:00,8.2115,0.05
2024-06-01T00:05:45.212172189+00:00,8.3107,0.05
2024-06-01T00:05:47.555932299+00:00,8.2609,0.05
2024-06-01T00:05:47.648017757+00:00,8.2464,0.05
2024-06-01T00:05:49.808559732+00:00,8.2358,0.05
2024-06-01T00:05:52.239248009+00:00,8.2937,0.05
2024-06-01T00:05:53.255084624+00:00,8.3299,0.05
2024-06-01T00:05:56.271736159+00:00,8.2506,0.05
2024-06-01T00:05:59.867793573+00:00,8.2437,0.05
2024-06-01T00:06:01.055338235+00:00,8.2893,0.05
2024-06-01T00:06:03.836568305+00:00,8.1583,0.05
2024-06-01T00:06:09.946574134+00:00,8.266,0.05
2024-06-01T00:06:13.803343246+00:00,8.2524,0.05
2024-06-01T00:06:14.858406078+00:00,8.0369,0.05
2024-06-01T00:06:16.938604666+00:00,8.1218,0.05
2024-06-01T00:06:25.087934507+00:00,8.0155,0.05
2024-06-01T00:06:27.111576399+00:00,8.0128,0.05
2024-06-01T00:06:30.745157269+00:00,7.9693,0.05
2024-06-01T00:06:36.319179831+00:00,7.9634,0.05
2024-06-01T00:06:36.395289070+00:00,7.9257,0.05
2024-06-01T00:06:41.670476137+00:00,7.8462,0.05
2024-06-01T00:06:46.352786207+00:00,7.8392,0.05
2024-06-01T00:06:49.831330223+00:00,7.8437,0.05
2024-06-01T00:06:54.198756813+00:00,7.753,0.05
2024-06-01T00:06:55.785126119+00:00,7.7279,0.05
2024-06-01T00:06:59.587425416+00:00,7.8619,0.05
2024-06-01T00:06:59.967711257+00:00,7.7557,0.05
2024-06-01T00:07:01.469743912+00:00,7.7731,0.05
2024-06-01T00:07:02.783111358+00:00,7.7611,0.05
2024-06-01T00:07:09.123002593+00:00,7.8015,0.05
2024-06-01T00:07:09.377541465+00:00,7.8509,0.05
2024-06-01T00:07:12.972921017+00:00,7.8125,0.05
2024-06-01T00:07:13.073844783+00:00,7.7289,0.05
2024-06-01T00:07:18.988854126+00:00,7.7608,0.05
2024-06-01T00:07:19.295459700+00:00,7.802,0.05
2024-06-01T00:07:25.719950589+00:00,7.8507,0.05
2024-06-01T00:07:29.599192842+00:00,7.8245,0.05
2024-06-01T00:07:31.264159643+00:00,7.941,0.05
2024-06-01T00:07:34.568626723+00:00,7.8958,0.05
2024-06-01T00:07:43.797237060+00:00,8.0923,0.05
2024-06-01T00:07:51.834138421+00:00,8.1866,0.05
2024-06-01T00:07:52.826420218+00:00,8.1134,0.05
2024-06-01T00:07:55.480128623+00:00,8.1656,0.05
2024-06-01T00:07:56.329611753+00:00,8.1064,0.05
2024-06-01T00:08:02.009720053+00:00,8.2273,0.05
2024-06-01T00:08:03.732348464+00:00,8.1948,0.05
2024-06-01T00:08:05.099709534+00:00,8.1804,0.05
2024-06-01T00:08:10.889705049+00:00,8.2441,0.05
2024-06-01T00:08:10.952414792+00:00,8.2373,0.05
2024-06-01T00:08:12.441471854+00:00,8.2491,0.05
2024-06-01T00:08:14.690562743+00:00,8.3077,0.05
2024-06-01T00:08:23.924569639+00:00,8.2475,0.05
2024-06-01T00:08:26.860646077+00:00,8.3438,0.05
2024-06-01T00:08:27.471502861+00:00,8.22,0.05
2024-06-01T00:08:29.751154178+00:00,8.331,0.05
2024-06-01T00:08:30.989701400+00:00,8.2213,0.05
2024-06-01T00:08:32.433307678+00:00,8.256,0.05
2024-06-01T00:08:38.095150537+00:00,8.2057,0.05
2024-06-01T00:08:38.309137111+00:00,8.2102,0.05
2024-06-01T00:08:39.596463014+00:00,8.2473,0.05
2024-06-01T00:08:45.262943876+00:00,8.2315,0.05
2024-06-01T00:08:46.477515445+00:00,8.2086,0.05
2024-06-01T00:08:48.507918486+00:00,8.1266,0.05
2024-06-01T00:08:50.118917773+00:00,8.1351,0.05
2024-06-01T00:08:51.585067855+00:00,8.0824,0.05
2024-06-01T00:08:52.626652225+00:00,8.0638,0.05
2024-06-01T00:08:55.021086735+00:00,8.0337,0.05
2024-06-01T00:08:55.383736939+00:00,8.0584,0.05
2024-06-01T00:08:55.426262373+00:00,8.0854,0.05
2024-06-01T00:08:59.005383721+00:00,7.9623,0.05
2024-06-01T00:09:05.875370297+00:00,7.9666,0.05
2024-06-01T00:09:09.983916143+00:00,7.9889,0.05
2024-06-01T00:09:13.795191993+00:00,7.9384,0.05
2024-06-01T00:09:25.279364356+00:00,7.7881,0.05
2024-06-01T00:09:25.674458476+00:00,7.7536,0.05
2024-06-01T00:09:26.585843711+00:00,7.8233,0.05
2024-06-01T00:09:35.274833727+00:00,7.6854,0.05
2024-06-01T00:09:35.919214498+00:00,7.8217,0.05
2024-06-01T00:09:40.042544803+00:00,7.768,0.05
2024-06-01T00:09:41.347490113+00:00,7.8511,0.05
2024-06-01T00:09:41.384941944+00:00,7.7088,0.05
2024-06-01T00:09:51.177553941+00:00,7.8465,0.05
2024-06-01T00:09:53.541149410+00:00,7.8189,0.05
2024-06-01T00:09:55.429905656+00:00,7.8216,0.05
2024-06-01T00:09:59.693642576+00:00,7.8112,0.05
2024-06-01T00:09:59.710866108+00:00,7.8899,0.05
