timestamp,magnitude,error
2024-06-01T00:00:08.266748512+00:00,14.1749,0.05
2024-06-01T00:00:17.396290086+00:00,14.1589,0.05
2024-06-01T00:00:20.010077064+00:00,14.163,0.05
2024-06-01T00:00:20.677996474+00:00,14.175,0.05
2024-06-01T00:00:28.189342628+00:00,14.0805,0.05
2024-06-01T00:00:35.358460666+00:00,14.2109,0.05
2024-06-01T00:00:36.186543793+00:00,14.2369,0.05
2024-06-01T00:00:39.954324179+00:00,14.2135,0.05
2024-06-01T00:00:42.152449850+00:00,14.2133,0.05
2024-06-01T00:00:44.669248633+00:00,14.1822,0.05
2024-06-01T00:00:49.026355867+00:00,14.2088,0.05
2024-06-01T00:00:50.720549310+00:00,14.1945,0.05
2024-06-01T00:00:53.136097242+00:00,14.2697,0.05
2024-06-01T00:00:54.224453630+00:00,14.2903,0.05
2024-06-01T00:00:57.568298526+00:00,14.3084,0.05
2024-06-01T00:01:05.331926839+00:00,14.1927,0.05
2024-06-01T00:01:13.239178602+00:00,14.1873,0.05
2024-06-01T00:01:14.585306190+00:00,14.1811,0.05
2024-06-01T00:01:14.712269404+00:00,14.17,0.05
2024-06-01T00:01:15.141589797+00:00,14.1697,0.05
2024-06-01T00:01:17.355924448+00:00,14.1836,0.05
2024-06-01T00:01:18.376662381+00:00,14.2365,0.05
2024-06-01T00:01:20.061072514+00:00,14.168,0.05
2024-06-01T00:01:20.805262498+00:00,14.2366,0.05
2024-06-01T00:01:26.691182894+00:00,14.2293,0.05
2024-06-01T00:01:27.172017468+00:00,14.1843,0.05
2024-06-01T00:01:28.134249879+00:00,14.2184,0.05
2024-06-01T00:01:28.246450801+00:00,14.1143,0.05
2024-06-01T00:01:30.513548046+00:00,14.1375,0.05
2024-06-01T00:01:32.922220844+00:00,14.1574,0.05
2024-06-01T00:01:34.165996780+00:00,14.1534,0.05
2024-06-01T00:01:40.354620095+00:00,14.173,0.05
2024-06-01T00:01:45.212190517+00:00,14.0517,0.05
2024-06-01T00:01:46.067694106+00:00,14.0658,0.05
2024-06-01T00:01:46.866897798+00:00,14.0798,0.05
2024-06-01T00:01:50.956459007+00:00,14.0409,0.05
2024-06-01T00:01:57.637673798+00:00,13.9837,0.05
2024-06-01T00:01:57.790331196+00:00,14.0055,0.05
2024-06-01T00:01:58.020461611+00:00,14.0135,0.05
2024-06-01T00:02:00.936849065+00:00,14.0653,0.05
2024-06-01T00:02:05.021941954+00:00,13.9443,0.05
2024-06-01T00:02:05.263624822+00:00,14.0164,0.05
2024-06-01T00:02:08.816225195+00:00,14.0155,0.05
2024-06-01T00:02:10.250261776+00:00,13.9365,0.05
2024-06-01T00:02:14.372392335+00:00,13.946,0.05
2024-06-01T00:02:15.088942004+00:00,13.955,0.05
2024-06-01T00:02:18.868978234+00:00,13.9296,0.05
2024-06-01T00:02:24.065552551+00:00,13.8922,0.05
2024-06-01T00:02:27.841302795+00:00,13.8455,0.05
2024-06-01T00:02:34.813794054+00:00,13.8725,0.05
2024-06-01T00:02:34.858456855+00:00,13.8309,0.05
2024-06-01T00:02:35.304184265+00:00,13.8455,0.05
2024-06-01T00:02:36.871409316+00:00,13.8461,0.05
2024-06-01T00:02:38.185427457+00:00,13.8692,0.05
2024-06-01T00:02:39.246098996+00:00,13.9088,0.05
2024-06-01T00:02:39.729818723+00:00,13.8008,0.05
2024-06-01T00:02:41.947438954+00:00,13.8262,0.05
2024-06-01T00:02:43.784993164+00:00,13.7601,0.05
2024-06-01T00:02:44.270093707+00:00,13.8776,0.05
2024-06-01T00:02:45.500328938+00:00,13.8172,0.05
2024-06-01T00:02:46.066317956+00:00,13.8023,0.05
2024-06-01T00:02:46.308844658+00:00,13.8158,0.05
2024-06-01T00:02:46.756619292+00:00,13.8169,0.05
2024-06-01T00:02:54.956431151+00:00,13.7711,0.05
2024-06-01T00:02:59.291162808+00:00,13.845,0.05
2024-06-01T00:02:59.546021304+00:00,13.8232,0.05
2024-06-01T00:03:03.457250754+00:00,13.8285,0.05
2024-06-01T00:03:07.100696825+00:00,13.7716,0.05
2024-06-01T00:03:12.896947291+00:00,13.7758,0.05
2024-06-01T00:03:17.509586515+00:00,13.8089,0.05
2024-06-01T00:03:17.956062774+00:00,13.8464,0.05
2024-06-01T00:03:25.065119977+00:00,13.8529,0.05
2024-06-01T00:03:26.612258600+00:00,13.8065,0.05
2024-06-01T00:03:29.062605001+00:00,13.8724,0.05
2024-06-01T00:03:30.947984705+00:00,13.8135,0.05
2024-06-01T00:03:31.611113224+00:00,13.8284,0.05
2024-06-01T00:03:47.503950387+00:00,13.9314,0.05
2024-06-01T00:03:53.384717090+00:00,13.9085,0.05
2024-06-01T00:03:53.571801541+00:00,13.9178,0.05
2024-06-01T00:03:54.659089955+00:00,14.0242,0.05
2024-06-01T00:03:57.672875215+00:00,14.0329,0.05
2024-06-01T00:03:57.889846236+00:00,14.071,0.05
2024-06-01T00:04:00.156757786+00:00,14.0097,0.05
