timestamp,magnitude,error
2024-06-01T00:00:00.555664038+00:00,8.2578,0.05
2024-06-01T00:00:00.978508577+00:00,9.7558,0.05
2024-06-01T00:00:11.310947422+00:00,11.7917,0.05
2024-06-01T00:00:14.690064880+00:00,11.5664,0.05
2024-06-01T00:00:17.779131585+00:00,9.7577,0.05
2024-06-01T00:00:22.296397091+00:00,9.9047,0.05
2024-06-01T00:00:23.375273649+00:00,10.3756,0.05
2024-06-01T00:00:24.299371160+00:00,7.4443,0.05
2024-06-01T00:00:29.200472904+00:00,10.1648,0.05
2024-06-01T00:00:31.819423003+00:00,8.1925,0.05
2024-06-01T00:00:42.293703214+00:00,9.6987,0.05
2024-06-01T00:00:45.198397467+00:00,8.9175,0.05
2024-06-01T00:00:47.441506420+00:00,9.9602,0.05
2024-06-01T00:00:50.864845663+00:00,9.412,0.05
2024-06-01T00:00:54.033022669+00:00,4.8455,0.05
2024-06-01T00:01:03.828389586+00:00,9.499,0.05
2024-06-01T00:01:04.326507516+00:00,10.1619,0.05
2024-06-01T00:01:04.419509811+00:00,9.8811,0.05
2024-06-01T00:01:05.562699619+00:00,9.0962,0.05
2024-06-01T00:01:07.259539455+00:00,11.5929,0.05
2024-06-01T00:01:08.557804952+00:00,9.6886,0.05
2024-06-01T00:01:13.208959117+00:00,9.8693,0.05
2024-06-01T00:01:14.669309009+00:00,10.7377,0.05
2024-06-01T00:01:15.744861939+00:00,9.7619,0.05
2024-06-01T00:01:18.387153615+00:00,7.9579,0.05
2024-06-01T00:01:21.616467132+00:00,5.7537,0.05
2024-06-01T00:01:24.858772815+00:00,8.5602,0.05
2024-06-01T00:01:30.784692885+00:00,10.3319,0.05
2024-06-01T00:01:33.405118275+00:00,8.7377,0.05
2024-06-01T00:01:36.238083033+00:00,10.3895,0.05
2024-06-01T00:01:37.649831579+00:00,9.4558,0.05
2024-06-01T00:01:39.318900927+00:00,11.0862,0.05
2024-06-01T00:01:44.950171662+00:00,8.8205,0.05
2024-06-01T00:01:45.509849568+00:00,9.9122,0.05
2024-06-01T00:01:49.089271754+00:00,9.9669,0.05
2024-06-01T00:01:52.629553469+00:00,11.3918,0.05
2024-06-01T00:01:54.385653963+00:00,6.8008,0.05
2024-06-01T00:01:57.085901481+00:00,8.587,0.05
2024-06-01T00:02:00.399975247+00:00,10.4572,0.05
2024-06-01T00:02:01.633052737+00:00,11.4552,0.05
2024-06-01T00:02:06.803875957+00:00,9.5865,0.05
2024-06-01T00:02:09.045484893+00:00,8.8241,0.05
2024-06-01T00:02:09.214300487+00:00,10.3264,0.05
2024-06-01T00:02:10.679001132+00:00,10.4861,0.05
2024-06-01T00:02:12.556717327+00:00,8.7283,0.05
2024-06-01T00:02:20.619979497+00:00,9.7157,0.05
2024-06-01T00:02:21.271210208+00:00,10.9323,0.05
2024-06-01T00:02:21.285102241+00:00,11.9482,0.05
2024-06-01T00:02:22.701230929+00:00,10.3057,0.05
2024-06-01T00:02:24.893436373+00:00,9.3062,0.05
2024-06-01T00:02:25.575221115+00:00,9.1656,0.05
2024-06-01T00:02:27.159505865+00:00,10.0406,0.05
2024-06-01T00:02:30.225959393+00:00,9.0775,0.05
2024-06-01T00:02:31.350471313+00:00,9.5144,0.05
2024-06-01T00:02:39.012783483+00:00,7.7292,0.05
2024-06-01T00:02:42.764443624+00:00,11.0991,0.05
2024-06-01T00:02:42.832879695+00:00,7.6114,0.05
2024-06-01T00:02:43.760236049+00:00,8.6246,0.05
2024-06-01T00:02:43.763887064+00:00,9.3827,0.05
2024-06-01T00:02:44.543143335+00:00,12.0921,0.05
2024-06-01T00:02:44.926245975+00:00,8.6381,0.05
2024-06-01T00:02:47.169935524+00:00,8.2899,0.05
2024-06-01T00:02:48.120543185+00:00,8.4548,0.05
2024-06-01T00:02:50.254857483+00:00,11.6169,0.05
2024-06-01T00:02:52.064526456+00:00,5.2185,0.05
2024-06-01T00:02:53.032022048+00:00,7.8081,0.05
2024-06-01T00:02:59.125349251+00:00,13.1515,0.05
