timestamp,magnitude,error
2024-06-01T00:00:12.487998426+00:00,9.0137,0.05
2024-06-01T00:00:12.728766494+00:00,8.9804,0.05
2024-06-01T00:00:16.985122106+00:00,8.9457,0.05
2024-06-01T00:00:23.916650008+00:00,9.043,0.05
2024-06-01T00:00:25.757022429+00:00,9.0508,0.05
2024-06-01T00:00:28.927353750+00:00,8.9615,0.05
2024-06-01T00:00:31.069510695+00:00,9.099,0.05
2024-06-01T00:00:34.007745881+00:00,8.9539,0.05
2024-06-01T00:00:44.057116978+00:00,9.1315,0.05
2024-06-01T00:00:48.888693946+00:00,9.0813,0.05
2024-06-01T00:00:51.413427177+00:00,9.1433,0.05
2024-06-01T00:00:51.555433533+00:00,9.1359,0.05
2024-06-01T00:00:52.616515308+00:00,9.1175,0.05
2024-06-01T00:00:52.685107368+00:00,9.1372,0.05
2024-06-01T00:00:54.775041253+00:00,9.1223,0.05
2024-06-01T00:01:00.992480227+00:00,9.1729,0.05
2024-06-01T00:01:02.991230018+00:00,9.2374,0.05
2024-06-01T00:01:03.150507192+00:00,9.0967,0.05
2024-06-01T00:01:04.919291185+00:00,9.0276,0.05
2024-06-01T00:01:07.692060515+00:00,9.1457,0.05
2024-06-01T00:01:08.924065630+00:00,9.146,0.05
2024-06-01T00:01:10.268272960+00:00,9.1534,0.05
2024-06-01T00:01:14.078112380+00:00,9.14,0.05
2024-06-01T00:01:14.565114871+00:00,9.213,0.05
2024-06-01T00:01:15.631672949+00:00,9.125,0.05
2024-06-01T00:01:18.394281347+00:00,9.2037,0.05
2024-06-01T00:01:18.678442985+00:00,9.2117,0.05
2024-06-01T00:01:24.433718419+00:00,9.2084,0.05
2024-06-01T00:01:27.632358476+00:00,9.2196,0.05
2024-06-01T00:01:31.157956411+00:00,9.2421,0.05
2024-06-01T00:01:31.560073554+00:00,9.2067,0.05
2024-06-01T00:01:31.880749412+00:00,9.191,0.05
2024-06-01T00:01:37.244052241+00:00,9.2285,0.05
2024-06-01T00:01:39.966945428+00:00,9.2344,0.05
2024-06-01T00:01:40.743884886+00:00,9.2463,0.05
2024-06-01T00:01:42.806783558+00:00,9.1427,0.05
2024-06-01T00:01:44.680064382+00:00,9.2041,0.05
2024-06-01T00:01:45.172817775+00:00,9.1689,0.05
2024-06-01T00:01:52.266382182+00:00,9.2323,0.05
2024-06-01T00:01:54.069620712+00:00,9.238,0.05
2024-06-01T00:01:57.509544741+00:00,9.1954,0.05
2024-06-01T00:01:58.381898197+00:00,9.1764,0.05
2024-06-01T00:02:02.824012588+00:00,9.2248,0.05
2024-06-01T00:02:10.642206483+00:00,9.184,0.05
2024-06-01T00:02:13.278562809+00:00,9.2416,0.05
2024-06-01T00:02:23.161617438+00:00,9.2337,0.05
2024-06-01T00:02:29.676819356+00:00,9.1855,0.05
2024-06-01T00:02:35.543816696+00:00,9.1374,0.05
2024-06-01T00:02:37.246810575+00:00,9.1958,0.05
2024-06-01T00:02:39.654033566+00:00,9.1247,0.05
2024-06-01T00:02:46.092427918+00:00,9.0741,0.05
2024-06-01T00:02:46.429321283+00:00,9.0651,0.05
2024-06-01T00:02:47.990387361+00:00,9.0585,0.05
2024-06-01T00:02:49.877042994+00:00,9.0796,0.05
2024-06-01T00:02:49.990308076+00:00,9.098,0.05
2024-06-01T00:02:51.205774993+00:00,9.0185,0.05
2024-06-01T00:02:59.859714665+00:00,9.0248,0.05
2024-06-01T00:03:06.545131778+00:00,9.0256,0.05
2024-06-01T00:03:12.300617432+00:00,9.0205,0.05
2024-06-01T00:03:12.676299331+00:00,8.9923,0.05
2024-06-01T00:03:19.544939551+00:00,8.9766,0.05
2024-06-01T00:03:20.733123152+00:00,8.9127,0.05
2024-06-01T00:03:22.298599846+00:00,8.9198,0.05
2024-06-01T00:03:22.940217878+00:00,8.9514,0.05
2024-06-01T00:03:23.367896486+00:00,8.9727,0.05
2024-06-01T00:03:27.531154224+00:00,8.946,0.05
2024-06-01T00:03:31.966204341+00:00,8.8866,0.05
2024-06-01T00:03:33.720036784+00:00,8.9048,0.05
2024-06-01T00:03:34.856358142+00:00,8.9708,0.05
2024-06-01T00:03:38.332020550+00:00,8.9201,0.05
2024-06-01T00:03:39.711426236+00:00,8.8872,0.05
2024-06-01T00:03:41.736594086+00:00,8.8459,0.05
2024-06-01T00:03:46.095665084+00:00,8.8446,0.05
2024-06-01T00:03:56.414621869+00:00,8.8441,0.05
2024-06-01T00:03:58.310702766+00:00,8.85,0.05
2024-06-01T00:03:58.754303813+00:00,8.8605,0.05
2024-06-01T00:04:00.770689416+00:00,8.8486,0.05
2024-06-01T00:04:03.926549103+00:00,8.8112,0.05
2024-06-01T00:04:06.619347100+00:00,8.7999,0.05
2024-06-01T00:04:06.622750567+00:00,8.9023,0.05
2024-06-01T00:04:09.669358464+00:00,8.7923,0.05
2024-06-01T00:04:11.959132828+00:00,8.759,0.05
2024-06-01T00:04:19.354782182+00:00,8.7346,0.05
2024-06-01T00:04:22.823308707+00:00,8.7824,0.05
2024-06-01T00:04:23.258253649+00:00,8.8338,0.05
2024-06-01T00:04:23.617739441+00:00,8.7728,0.05
2024-06-01T00:04:27.935806131+00:00,8.8518,0.05
2024-06-01T00:04:32.150037409+00:00,8.7907,0.05
2024-06-01T00:04:34.586596493+00:00,8.8349,0.05
2024-06-01T00:04:34.705944204+00:00,8.7602,0.05
2024-06-01T00:04:35.405468656+00:00,8.7608,0.05
2024-06-01T00:04:36.802565029+00:00,8.7942,0.05
2024-06-01T00:04:40.078789040+00:00,8.8104,0.05
2024-06-01T00:04:42.397764103+00:00,8.7849,0.05
2024-06-01T00:04:45.065656523+00:00,8.8052,0.05
2024-06-01T00:04:45.345648990+00:00,8.8172,0.05
2024-06-01T00:04:46.263586182+00:00,8.7375,0.05
2024-06-01T00:04:47.415845028+00:00,8.7816,0.05
2024-06-01T00:04:48.228455070+00:00,8.7752,0.05
2024-06-01T00:04:50.410606615+00:00,8.7792,0.05
2024-06-01T00:04:51.708707747+00:00,8.8157,0.05
2024-06-01T00:04:52.420064684+00:00,8.78,0.05
2024-06-01T00:04:53.953798587+00:00,8.7219,0.05
2024-06-01T00:04:55.770737291+00:00,8.7951,0.05
2024-06-01T00:04:56.069987799+00:00,8.7624,0.05
2024-06-01T00:05:11.325372840+00:00,8.8538,0.05
2024-06-01T00:05:13.442592560+00:00,8.8713,0.05
2024-06-01T00:05:17.618504696+00:00,8.7629,0.05
2024-06-01T00:05:18.312670827+00:00,8.8208,0.05
2024-06-01T00:05:18.647032002+00:00,8.8668,0.05
2024-06-01T00:05:19.627340311+00:00,8.7991,0.05
2024-06-01T00:05:23.274662944+00:00,8.8973,0.05
2024-06-01T00:05:23.630955518+00:00,8.909,0.05
2024-06-01T00:05:23.999589631+00:00,8.8617,0.05
2024-06-01T00:05:35.791028655+00:00,8.8755,0.05
2024-06-01T00:05:39.143111023+00:00,8.8259,0.05
2024-06-01T00:05:41.016528095+00:00,8.9576,0.05
2024-06-01T00:05:41.260408541+00:00,9.006,0.05
2024-06-01T00:05:43.058402303+00:00,9.0043,0.05
2024-06-01T00:05:45.975694250+00:00,8.9355,0.05
2024-06-01T00:05:51.334959144+00:00,8.9198,0.05
2024-06-01T00:05:51.398276072+00:00,8.9973,0.05
2024-06-01T00:05:55.120141434+00:00,8.973,0.05
2024-06-01T00:05:57.514192473+00:00,9.0065,0.05
2024-06-01T00:06:00.042571892+00:00,9.0093,0.05
2024-06-01T00:06:01.110346235+00:00,9.005,0.05
2024-06-01T00:06:01.137759356+00:00,9.0425,0.05
2024-06-01T00:06:02.646021165+00:00,9.0499,0.05
2024-06-01T00:06:08.340726127+00:00,9.0084,0.05
2024-06-01T00:06:11.194480430+00:00,9.0033,0.05
2024-06-01T00:06:16.595548692+00:00,8.9606,0.05
