timestamp,magnitude,error
2024-06-01T00:00:02.900935263+00:00,9.7749,0.05
2024-06-01T00:00:03.449498715+00:00,9.6671,0.05
2024-06-01T00:00:08.048909891+00:00,9.7056,0.05
2024-06-01T00:00:08.550905710+00:00,9.6953,0.05
2024-06-01T00:00:10.331335894+00:00,9.6725,0.05
2024-06-01T00:00:10.487961892+00:00,9.7789,0.05
2024-06-01T00:00:13.158051451+00:00,9.8263,0.05
2024-06-01T00:00:14.134953556+00:00,9.7332,0.05
2024-06-01T00:00:17.155315479+00:00,9.7781,0.05
2024-06-01T00:00:24.444754022+00:00,9.8062,0.05
2024-06-01T00:00:28.557156836+00:00,9.7581,0.05
2024-06-01T00:00:31.787448888+00:00,9.7517,0.05
2024-06-01T00:00:33.278718316+00:00,9.7444,0.05
2024-06-01T00:00:35.692263283+00:00,9.7785,0.05
2024-06-01T00:00:36.649974909+00:00,9.7931,0.05
2024-06-01T00:00:41.113164121+00:00,9.7825,0.05
2024-06-01T00:00:41.352810947+00:00,9.7815,0.05
2024-06-01T00:00:49.737842507+00:00,9.776,0.05
2024-06-01T00:00:56.028125300+00:00,9.7263,0.05
2024-06-01T00:00:57.380785553+00:00,9.8287,0.05
2024-06-01T00:00:57.950946897+00:00,9.7426,0.05
2024-06-01T00:00:58.953846328+00:00,9.8209,0.05
2024-06-01T00:00:59.442932444+00:00,9.8274,0.05
2024-06-01T00:01:00.158218276+00:00,9.753,0.05
2024-06-01T00:01:02.247131785+00:00,9.7789,0.05
2024-06-01T00:01:04.429681559+00:00,9.8929,0.05
2024-06-01T00:01:06.255306557+00:00,9.809,0.05
2024-06-01T00:01:13.676310164+00:00,9.781,0.05
2024-06-01T00:01:27.229536187+00:00,9.8953,0.05
2024-06-01T00:01:29.374925833+00:00,9.8377,0.05
2024-06-01T00:01:34.078618901+00:00,9.8033,0.05
2024-06-01T00:01:34.100976531+00:00,9.901,0.05
2024-06-01T00:01:34.426453606+00:00,9.8444,0.05
2024-06-01T00:01:35.920451114+00:00,9.8975,0.05
2024-06-01T00:01:46.738077833+00:00,9.8771,0.05
2024-06-01T00:01:48.034140734+00:00,9.9407,0.05
2024-06-01T00:01:48.148375273+00:00,9.92,0.05
2024-06-01T00:01:56.512320507+00:00,9.8261,0.05
2024-06-01T00:01:57.808692354+00:00,9.9473,0.05
2024-06-01T00:02:05.901826241+00:00,9.934,0.05
2024-06-01T00:02:06.815761636+00:00,10.0036,0.05
2024-06-01T00:02:12.599263652+00:00,9.9705,0.05
2024-06-01T00:02:14.804753711+00:00,9.9874,0.05
2024-06-01T00:02:14.893024758+00:00,9.9289,0.05
2024-06-01T00:02:16.802162423+00:00,9.9277,0.05
2024-06-01T00:02:18.689829805+00:00,9.96,0.05
2024-06-01T00:02:19.381802502+00:00,9.9472,0.05
2024-06-01T00:02:22.285541105+00:00,10.0174,0.05
2024-06-01T00:02:35.944235829+00:00,9.9624,0.05
2024-06-01T00:02:41.406697534+00:00,9.9185,0.05
2024-06-01T00:02:43.862677377+00:00,9.9333,0.05
2024-06-01T00:02:44.917071783+00:00,10.0045,0.05
2024-06-01T00:02:46.983720845+00:00,9.958,0.05
2024-06-01T00:02:47.050259100+00:00,9.9558,0.05
2024-06-01T00:02:47.894064923+00:00,10.0065,0.05
2024-06-01T00:02:47.949139463+00:00,9.9275,0.05
2024-06-01T00:02:55.539852986+00:00,9.8679,0.05
2024-06-01T00:02:57.726486761+00:00,9.9207,0.05
2024-06-01T00:02:57.786772722+00:00,9.9644,0.05
2024-06-01T00:02:58.127181028+00:00,9.9443,0.05
2024-06-01T00:03:00.232804734+00:00,9.8892,0.05
2024-06-01T00:03:01.109763179+00:00,9.9911,0.05
2024-06-01T00:03:11.483260690+00:00,9.9407,0.05
2024-06-01T00:03:13.043868592+00:00,9.9468,0.05
2024-06-01T00:03:16.049188585+00:00,9.9423,0.05
2024-06-01T00:03:22.191894013+00:00,9.861,0.05
2024-06-01T00:03:28.011665461+00:00,9.9121,0.05
2024-06-01T00:03:32.051020583+00:00,9.9268,0.05
2024-06-01T00:03:33.134064192+00:00,9.9336,0.05
2024-06-01T00:03:34.136601591+00:00,9.9144,0.05
2024-06-01T00:03:34.854545416+00:00,9.9043,0.05
2024-06-01T00:03:36.957051458+00:00,9.8092,0.05
2024-06-01T00:03:40.534382897+00:00,9.8693,0.05
2024-06-01T00:03:42.325371152+00:00,9.8272,0.05
2024-06-01T00:04:01.711663340+00:00,9.8692,0.05
2024-06-01T00:04:05.402547557+00:00,9.8546,0.05
2024-06-01T00:04:10.141899932+00:00,9.7609,0.05
2024-06-01T00:04:11.022028527+00:00,9.7952,0.05
2024-06-01T00:04:11.518947851+00:00,9.806,0.05
2024-06-01T00:04:11.954026225+00:00,9.8311,0.05
2024-06-01T00:04:12.739231481+00:00,9.7264,0.05
2024-06-01T00:04:16.098870741+00:00,9.6983,0.05
2024-06-01T00:04:17.275153603+00:00,9.7859,0.05
2024-06-01T00:04:19.476274793+00:00,9.679,0.05
2024-06-01T00:04:19.999736813+00:00,9.7856,0.05
2024-06-01T00:04:24.139695818+00:00,9.7958,0.05
2024-06-01T00:04:26.564232351+00:00,9.8176,0.05
2024-06-01T00:04:27.612796759+00:00,9.7417,0.05
2024-06-01T00:04:30.038359821+00:00,9.7695,0.05
2024-06-01T00:04:37.747751252+00:00,9.7797,0.05
2024-06-01T00:04:42.960132426+00:00,9.7019,0.05
2024-06-01T00:04:45.270363158+00:00,9.7839,0.05
2024-06-01T00:04:50.845732854+00:00,9.7555,0.05
2024-06-01T00:04:52.314195936+00:00,9.7199,0.05
2024-06-01T00:04:54.399462143+00:00,9.7493,0.05
2024-06-01T00:04:54.402355245+00:00,9.7381,0.05
2024-06-01T00:04:56.198348065+00:00,9.7747,0.05
2024-06-01T00:05:00.443546568+00:00,9.7294,0.05
2024-06-01T00:05:00.658839447+00:00,9.7529,0.05
2024-06-01T00:05:01.505140163+00:00,9.7192,0.05
2024-06-01T00:05:06.212306640+00:00,9.7083,0.05
2024-06-01T00:05:10.544961691+00:00,9.7554,0.05
2024-06-01T00:05:14.320173544+00:00,9.7158,0.05
2024-06-01T00:05:14.918390694+00:00,9.7842,0.05
2024-06-01T00:05:15.270521554+00:00,9.7762,0.05
2024-06-01T00:05:15.646023163+00:00,9.7223,0.05
2024-06-01T00:05:16.231318705+00:00,9.7621,0.05
2024-06-01T00:05:17.051212414+00:00,9.7236,0.05
2024-06-01T00:05:22.133839665+00:00,9.6963,0.05
2024-06-01T00:05:23.194946761+00:00,9.738,0.05
2024-06-01T00:05:25.470680652+00:00,9.7631,0.05
2024-06-01T00:05:26.904216724+00:00,9.7881,0.05
2024-06-01T00:05:28.029599290+00:00,9.775,0.05
2024-06-01T00:05:29.809273270+00:00,9.8082,0.05
2024-06-01T00:05:30.764337681+00:00,9.7342,0.05
2024-06-01T00:05:33.541447902+00:00,9.7632,0.05
2024-06-01T00:05:42.909173013+00:00,9.8625,0.05
2024-06-01T00:05:46.174219549+00:00,9.7266,0.05
2024-06-01T00:05:46.349605813+00:00,9.7861,0.05
2024-06-01T00:05:48.455385974+00:00,9.766,0.05
2024-06-01T00:05:52.802359892+00:00,9.8111,0.05
2024-06-01T00:05:55.898143990+00:00,9.8089,0.05
2024-06-01T00:05:57.448257254+00:00,9.8541,0.05
2024-06-01T00:05:59.523964014+00:00,9.8453,0.05
2024-06-01T00:06:05.730393854+00:00,9.7982,0.05
2024-06-01T00:06:08.378586527+00:00,9.8335,0.05
2024-06-01T00:06:15.954604206+00:00,9.8758,0.05
2024-06-01T00:06:16.835599594+00:00,9.9076,0.05
2024-06-01T00:06:19.495941010+00:00,9.9818,0.05
2024-06-01T00:06:24.410717784+00:00,9.9242,0.05
2024-06-01T00:06:25.046294634+00:00,9.8571,0.05
2024-06-01T00:06:25.051848716+00:00,9.8938,0.05
2024-06-01T00:06:25.937080254+00:00,9.9069,0.05
2024-06-01T00:06:37.458530471+00:00,9.9036,0.05
2024-06-01T00:06:38.958914196+00:00,9.9461,0.05
2024-06-01T00:06:39.291859855+00:00,9.8371,0.05
2024-06-01T00:06:40.716886792+00:00,9.9528,0.05
2024-06-01T00:06:41.746717258+00:00,9.9135,0.05
2024-06-01T00:06:43.543644945+00:00,9.9314,0.05
2024-06-01T00:06:47.769974716+00:00,10.0015,0.05
2024-06-01T00:06:49.255953106+00:00,9.8947,0.05
2024-06-01T00:06:51.553301477+00:00,9.9594,0.05
2024-06-01T00:06:54.747141615+00:00,9.9846,0.05
2024-06-01T00:06:57.311398136+00:00,9.9627,0.05
2024-06-01T00:06:57.388082881+00:00,9.8914,0.05
2024-06-01T00:07:01.306113708+00:00,10.0141,0.05
