timestamp,magnitude,error
2024-06-01T00:00:00.007901133+00:00,9.446,0.05
2024-06-01T00:00:00.269715644+00:00,9.3885,0.05
2024-06-01T00:00:01.661085458+00:00,9.8644,0.05
2024-06-01T00:00:01.816193925+00:00,9.9152,0.05
2024-06-01T00:00:02.014148332+00:00,10.0188,0.05
2024-06-01T00:00:04.568822533+00:00,10.7769,0.05
2024-06-01T00:00:04.718813937+00:00,10.8955,0.05
2024-06-01T00:00:05.088518713+00:00,10.8947,0.05
2024-06-01T00:00:05.570631254+00:00,11.0758,0.05
2024-06-01T00:00:15.941936018+00:00,9.0569,0.05
2024-06-01T00:00:22.509273347+00:00,8.8882,0.05
2024-06-01T00:00:26.450733322+00:00,10.2246,0.05
2024-06-01T00:00:26.768383017+00:00,10.4027,0.05
2024-06-01T00:00:27.777096948+00:00,10.5944,0.05
2024-06-01T00:00:27.791730700+00:00,10.636,0.05
2024-06-01T00:00:28.420657521+00:00,10.7915,0.05
2024-06-01T00:00:29.499315323+00:00,11.0309,0.05
2024-06-01T00:00:33.686124405+00:00,11.0327,0.05
2024-06-01T00:00:35.665183970+00:00,10.5838,0.05
2024-06-01T00:00:36.740209090+00:00,10.1706,0.05
2024-06-01T00:00:37.962930896+00:00,9.8432,0.05
2024-06-01T00:00:39.892851344+00:00,9.1268,0.05
2024-06-01T00:00:44.411824449+00:00,8.5191,0.05
2024-06-01T00:00:53.287129208+00:00,11.0201,0.05
2024-06-01T00:00:53.339795452+00:00,11.0131,0.05
2024-06-01T00:00:59.459154456+00:00,10.6309,0.05
2024-06-01T00:01:04.649850223+00:00,8.8256,0.05
2024-06-01T00:01:11.289945535+00:00,9.0938,0.05
2024-06-01T00:01:13.809015996+00:00,9.986,0.05
2024-06-01T00:01:15.471813212+00:00,10.6031,0.05
2024-06-01T00:01:19.264416896+00:00,11.3122,0.05
2024-06-01T00:01:20.607716642+00:00,11.2604,0.05
2024-06-01T00:01:22.661939163+00:00,10.835,0.05
2024-06-01T00:01:27.879282767+00:00,9.0804,0.05
2024-06-01T00:01:28.012722108+00:00,9.0774,0.05
2024-06-01T00:01:46.280129832+00:00,10.8524,0.05
2024-06-01T00:01:51.081673763+00:00,9.24,0.05
2024-06-01T00:01:52.734745317+00:00,8.8637,0.05
2024-06-01T00:01:53.242027741+00:00,8.6983,0.05
2024-06-01T00:01:53.662609499+00:00,8.6621,0.05
2024-06-01T00:01:55.886299413+00:00,8.541,0.05
2024-06-01T00:01:59.715012554+00:00,9.3234,0.05
2024-06-01T00:02:03.335043632+00:00,10.603,0.05
2024-06-01T00:02:06.206157253+00:00,11.2346,0.05
2024-06-01T00:02:07.610239971+00:00,11.2701,0.05
2024-06-01T00:02:10.837217022+00:00,10.7193,0.05
2024-06-01T00:02:11.583934678+00:00,10.5148,0.05
2024-06-01T00:02:11.967213085+00:00,10.3606,0.05
2024-06-01T00:02:13.946486691+00:00,9.6771,0.05
2024-06-01T00:02:14.377110918+00:00,9.6384,0.05
2024-06-01T00:02:21.305554692+00:00,8.7093,0.05
2024-06-01T00:02:21.537609284+00:00,8.7632,0.05
2024-06-01T00:02:25.864186437+00:00,10.0568,0.05
2024-06-01T00:02:26.003326823+00:00,10.1752,0.05
2024-06-01T00:02:26.999159615+00:00,10.5052,0.05
2024-06-01T00:02:29.602110872+00:00,11.1588,0.05
2024-06-01T00:02:34.864956483+00:00,10.7228,0.05
2024-06-01T00:02:40.876372988+00:00,8.833,0.05
2024-06-01T00:02:45.070245980+00:00,8.7218,0.05
2024-06-01T00:02:54.883456840+00:00,11.2693,0.05
2024-06-01T00:02:59.706268384+00:00,10.4322,0.05
2024-06-01T00:03:00.514648720+00:00,10.1955,0.05
2024-06-01T00:03:02.888646463+00:00,9.2897,0.05
2024-06-01T00:03:03.129874921+00:00,9.2195,0.05
2024-06-01T00:03:03.932452487+00:00,9.0079,0.05
2024-06-01T00:03:08.174936715+00:00,8.4961,0.05
2024-06-01T00:03:09.487663269+00:00,8.7889,0.05
2024-06-01T00:03:10.729569841+00:00,9.0209,0.05
2024-06-01T00:03:10.745495253+00:00,9.0451,0.05
2024-06-01T00:03:12.934416935+00:00,9.7804,0.05
2024-06-01T00:03:20.824691274+00:00,11.1465,0.05
2024-06-01T00:03:22.592135327+00:00,10.7482,0.05
2024-06-01T00:03:24.076335591+00:00,10.2917,0.05
2024-06-01T00:03:24.084521786+00:00,10.2892,0.05
2024-06-01T00:03:27.832823418+00:00,9.0053,0.05
2024-06-01T00:03:28.592848646+00:00,8.8002,0.05
2024-06-01T00:03:28.930712424+00:00,8.8021,0.05
2024-06-01T00:03:30.808733633+00:00,8.4477,0.05
2024-06-01T00:03:32.495355535+00:00,8.5962,0.05
2024-06-01T00:03:35.098344635+00:00,9.1653,0.05
2024-06-01T00:03:35.684113723+00:00,9.3885,0.05
2024-06-01T00:03:36.671965937+00:00,9.6556,0.05
2024-06-01T00:03:37.311543928+00:00,9.9231,0.05
2024-06-01T00:03:42.552706319+00:00,11.2433,0.05
2024-06-01T00:03:45.052815399+00:00,11.1431,0.05
2024-06-01T00:03:45.532525142+00:00,11.0223,0.05
2024-06-01T00:03:52.711844159+00:00,8.7461,0.05
2024-06-01T00:03:53.369219793+00:00,8.6505,0.05
2024-06-01T00:04:00.645365655+00:00,9.7582,0.05
2024-06-01T00:04:06.451721980+00:00,11.1964,0.05
2024-06-01T00:04:10.226959551+00:00,10.8294,0.05
2024-06-01T00:04:10.418069748+00:00,10.781,0.05
2024-06-01T00:04:10.433131285+00:00,10.7618,0.05
2024-06-01T00:04:12.749165273+00:00,10.1287,0.05
2024-06-01T00:04:14.408805518+00:00,9.4172,0.05
2024-06-01T00:04:14.611236572+00:00,9.3838,0.05
2024-06-01T00:04:22.913202790+00:00,9.1287,0.05
2024-06-01T00:04:41.479198550+00:00,8.6586,0.05
2024-06-01T00:04:42.886357211+00:00,8.5609,0.05
2024-06-01T00:04:43.878027569+00:00,8.5349,0.05
2024-06-01T00:04:45.660275260+00:00,8.8352,0.05
2024-06-01T00:04:52.611547274+00:00,10.967,0.05
2024-06-01T00:04:53.118697838+00:00,11.0542,0.05
2024-06-01T00:04:53.222696730+00:00,11.1588,0.05
2024-06-01T00:04:59.411691299+00:00,10.426,0.05
2024-06-01T00:05:02.233063811+00:00,9.3615,0.05
2024-06-01T00:05:04.734013434+00:00,8.8272,0.05
2024-06-01T00:05:05.348809547+00:00,8.6169,0.05
2024-06-01T00:05:06.923130160+00:00,8.5153,0.05
2024-06-01T00:05:11.130735697+00:00,9.325,0.05
2024-06-01T00:05:15.593470646+00:00,10.7597,0.05
2024-06-01T00:05:16.558028729+00:00,10.996,0.05
2024-06-01T00:05:23.526481377+00:00,10.3436,0.05
2024-06-01T00:05:29.464317614+00:00,8.5598,0.05
2024-06-01T00:05:33.367812078+00:00,8.789,0.05
2024-06-01T00:05:36.434913380+00:00,9.7364,0.05
2024-06-01T00:05:37.289178969+00:00,10.0405,0.05
2024-06-01T00:05:39.009261552+00:00,10.5904,0.05
2024-06-01T00:05:41.056032633+00:00,11.1078,0.05
2024-06-01T00:05:43.467163288+00:00,11.1766,0.05
2024-06-01T00:05:43.786616279+00:00,11.2469,0.05
2024-06-01T00:05:47.890747481+00:00,10.2571,0.05
2024-06-01T00:05:48.251182326+00:00,10.2031,0.05
2024-06-01T00:05:49.858566970+00:00,9.5515,0.05
2024-06-01T00:06:02.218943495+00:00,10.3335,0.05
2024-06-01T00:06:03.004519153+00:00,10.622,0.05
2024-06-01T00:06:05.766823940+00:00,11.1967,0.05
2024-06-01T00:06:06.576248137+00:00,11.2788,0.05
2024-06-01T00:06:17.319286297+00:00,8.6318,0.05
2024-06-01T00:06:30.832638337+00:00,11.2146,0.05
2024-06-01T00:06:36.561219160+00:00,9.9109,0.05
2024-06-01T00:06:37.807345532+00:00,9.5434,0.05
2024-06-01T00:06:39.436008943+00:00,9.0732,0.05
2024-06-01T00:06:42.781909793+00:00,8.5282,0.05
2024-06-01T00:06:45.579544053+00:00,8.912,0.05
2024-06-01T00:06:48.804637720+00:00,9.9509,0.05
2024-06-01T00:06:49.482360411+00:00,10.1631,0.05
2024-06-01T00:06:52.028673813+00:00,10.8981,0.05
2024-06-01T00:06:54.950047398+00:00,11.2709,0.05
2024-06-01T00:06:56.111983922+00:00,11.2266,0.05
2024-06-01T00:06:57.910387979+00:00,10.8413,0.05
2024-06-01T00:06:59.077464525+00:00,10.5024,0.05
2024-06-01T00:07:00.997261298+00:00,9.7826,0.05
2024-06-01T00:07:01.925519576+00:00,9.4662,0.05
2024-06-01T00:07:02.417261383+00:00,9.3053,0.05
2024-06-01T00:07:04.429598286+00:00,8.7635,0.05
2024-06-01T00:07:07.396076673+00:00,8.593,0.05
2024-06-01T00:07:10.620942533+00:00,9.0873,0.05
2024-06-01T00:07:14.626499020+00:00,10.5565,0.05
2024-06-01T00:07:19.420306149+00:00,11.2372,0.05
2024-06-01T00:07:21.305718847+00:00,10.9015,0.05
2024-06-01T00:07:22.805086613+00:00,10.5701,0.05
2024-06-01T00:07:23.698224862+00:00,10.2163,0.05
2024-06-01T00:07:23.753955477+00:00,10.2116,0.05
2024-06-01T00:07:26.504843489+00:00,9.339,0.05
2024-06-01T00:07:26.689923979+00:00,9.2471,0.05
2024-06-01T00:07:32.491402820+00:00,8.7013,0.05
2024-06-01T00:07:37.571432353+00:00,10.2355,0.05
2024-06-01T00:07:41.632450329+00:00,11.2104,0.05
2024-06-01T00:07:48.868984871+00:00,9.8898,0.05
2024-06-01T00:07:51.333297886+00:00,9.0353,0.05
2024-06-01T00:07:54.125662218+00:00,8.5065,0.05
2024-06-01T00:07:54.270253887+00:00,8.4747,0.05
2024-06-01T00:07:54.346227116+00:00,8.5512,0.05
2024-06-01T00:08:01.740088774+00:00,10.2945,0.05
2024-06-01T00:08:04.374254881+00:00,10.9822,0.05
2024-06-01T00:08:05.438313062+00:00,11.2198,0.05
2024-06-01T00:08:12.504826088+00:00,9.9112,0.05
2024-06-01T00:08:15.235729876+00:00,9.037,0.05
2024-06-01T00:08:15.837782574+00:00,8.8791,0.05
2024-06-01T00:08:22.044172571+00:00,9.0324,0.05
2024-06-01T00:08:26.509530856+00:00,10.5929,0.05
2024-06-01T00:08:27.112576494+00:00,10.7273,0.05
2024-06-01T00:08:27.595144800+00:00,10.8585,0.05
2024-06-01T00:08:29.154192136+00:00,11.154,0.05
2024-06-01T00:08:31.060989355+00:00,11.2975,0.05
2024-06-01T00:08:41.477734766+00:00,8.5642,0.05
2024-06-01T00:08:43.822671816+00:00,8.6598,0.05
2024-06-01T00:08:52.431564782+00:00,11.1416,0.05
2024-06-01T00:08:52.926712757+00:00,11.122,0.05
2024-06-01T00:08:53.158142285+00:00,11.0655,0.05
2024-06-01T00:08:54.200840862+00:00,11.3029,0.05
2024-06-01T00:08:55.030238403+00:00,11.2375,0.05
2024-06-01T00:08:55.669694032+00:00,11.1651,0.05
2024-06-01T00:08:58.529063079+00:00,10.5411,0.05
2024-06-01T00:09:03.728470081+00:00,8.8461,0.05
2024-06-01T00:09:06.096319017+00:00,8.5832,0.05
2024-06-01T00:09:08.441246540+00:00,8.7119,0.05
2024-06-01T00:09:12.499977435+00:00,9.9644,0.05
2024-06-01T00:09:12.571912485+00:00,9.9587,0.05
2024-06-01T00:09:18.388539677+00:00,11.2525,0.05
2024-06-01T00:09:29.148919141+00:00,8.5838,0.05
2024-06-01T00:09:32.077708056+00:00,8.6764,0.05
2024-06-01T00:09:33.263172484+00:00,8.9239,0.05
2024-06-01T00:09:39.848132018+00:00,11.0125,0.05
2024-06-01T00:09:44.561394397+00:00,11.0371,0.05
2024-06-01T00:09:49.296959542+00:00,9.5727,0.05
2024-06-01T00:09:50.303704165+00:00,9.2533,0.05
2024-06-01T00:09:52.422898514+00:00,8.6826,0.05
2024-06-01T00:09:59.432436824+00:00,9.5244,0.05
