timestamp,magnitude,error
2024-06-01T00:00:01.590398694+00:00,12.6431,0.05
2024-06-01T00:00:05.474104339+00:00,12.5898,0.05
2024-06-01T00:00:05.838952138+00:00,12.6625,0.05
2024-06-01T00:00:14.702274254+00:00,12.629,0.05
2024-06-01T00:00:16.370678059+00:00,12.6933,0.05
2024-06-01T00:00:16.403038781+00:00,12.68,0.05
2024-06-01T00:00:19.502988198+00:00,12.673,0.05
2024-06-01T00:00:23.444839312+00:00,12.6533,0.05
2024-06-01T00:00:25.518554690+00:00,12.7574,0.05
2024-06-01T00:00:27.531053411+00:00,12.6967,0.05
2024-06-01T00:00:30.765892941+00:00,12.8172,0.05
2024-06-01T00:00:32.033385132+00:00,12.7278,0.05
2024-06-01T00:00:51.984134454+00:00,12.8012,0.05
2024-06-01T00:01:00.437096897+00:00,12.8184,0.05
2024-06-01T00:01:00.446587800+00:00,12.8305,0.05
2024-06-01T00:01:01.537754623+00:00,12.8646,0.05
2024-06-01T00:01:08.349822186+00:00,12.8905,0.05
2024-06-01T00:01:17.949282889+00:00,12.8132,0.05
2024-06-01T00:01:38.189380505+00:00,13.0007,0.05
2024-06-01T00:01:40.321427902+00:00,12.9951,0.05
2024-06-01T00:01:41.912206428+00:00,12.9832,0.05
2024-06-01T00:01:48.473868886+00:00,13.0772,0.05
2024-06-01T00:01:54.096319157+00:00,13.1016,0.05
2024-06-01T00:01:56.089373115+00:00,13.0757,0.05
2024-06-01T00:01:57.170229284+00:00,13.0221,0.05
2024-06-01T00:01:58.289906043+00:00,13.0005,0.05
2024-06-01T00:02:01.851527426+00:00,13.0924,0.05
2024-06-01T00:02:02.566345943+00:00,13.1194,0.05
2024-06-01T00:02:17.825692565+00:00,13.0408,0.05
2024-06-01T00:02:23.243120337+00:00,13.1841,0.05
2024-06-01T00:02:23.285030251+00:00,13.1306,0.05
2024-06-01T00:02:27.552110493+00:00,13.0826,0.05
2024-06-01T00:02:29.558978175+00:00,13.1801,0.05
2024-06-01T00:02:29.720899882+00:00,13.1983,0.05
2024-06-01T00:02:39.825821897+00:00,13.1779,0.05
2024-06-01T00:02:44.000617994+00:00,13.1609,0.05
2024-06-01T00:02:46.032191668+00:00,13.2768,0.05
2024-06-01T00:02:49.398673056+00:00,13.1898,0.05
2024-06-01T00:02:53.198176015+00:00,13.2716,0.05
2024-06-01T00:02:55.615001279+00:00,13.1698,0.05
2024-06-01T00:02:58.220090504+00:00,13.2523,0.05
2024-06-01T00:03:00.731743115+00:00,13.2559,0.05
2024-06-01T00:03:00.802575239+00:00,13.2754,0.05
2024-06-01T00:03:06.622282290+00:00,13.31,0.05
2024-06-01T00:03:08.490722164+00:00,13.2205,0.05
2024-06-01T00:03:11.710611768+00:00,13.2783,0.05
2024-06-01T00:03:13.337372178+00:00,13.2048,0.05
2024-06-01T00:03:23.402094649+00:00,13.2135,0.05
2024-06-01T00:03:28.933392127+00:00,13.2483,0.05
2024-06-01T00:03:29.783829230+00:00,13.2881,0.05
2024-06-01T00:03:36.106823059+00:00,13.3396,0.05
2024-06-01T00:03:37.006166980+00:00,13.3468,0.05
2024-06-01T00:03:37.211126649+00:00,13.2582,0.05
2024-06-01T00:03:37.315105396+00:00,13.2846,0.05
2024-06-01T00:03:38.242716188+00:00,13.31,0.05
2024-06-01T00:03:40.399776312+00:00,13.3024,0.05
2024-06-01T00:03:40.962006504+00:00,13.2648,0.05
2024-06-01T00:03:41.080394934+00:00,13.2746,0.05
2024-06-01T00:03:52.441776042+00:00,13.26,0.05
2024-06-01T00:03:55.365685532+00:00,13.2531,0.05
2024-06-01T00:03:58.118264897+00:00,13.2446,0.05
2024-06-01T00:04:01.239076120+00:00,13.2493,0.05
2024-06-01T00:04:02.487765420+00:00,13.2361,0.05
2024-06-01T00:04:13.898526774+00:00,13.1869,0.05
2024-06-01T00:04:17.069482124+00:00,13.2601,0.05
2024-06-01T00:04:17.243087379+00:00,13.2459,0.05
2024-06-01T00:04:19.509052407+00:00,13.2952,0.05
2024-06-01T00:04:28.327012130+00:00,13.213,0.05
2024-06-01T00:04:29.005761321+00:00,13.1797,0.05
2024-06-01T00:04:29.904582102+00:00,13.1689,0.05
2024-06-01T00:04:32.791760888+00:00,13.1877,0.05
